2014-02-01,3246267
2014-03-01,3187599
2014-04-01,3686883
2014-05-01,3563817
2014-06-01,3318173
2014-07-01,3171336
2014-08-01,3267101
2014-09-01,3181426
2014-10-01,3343115
2014-11-01,3192472
2014-12-01,3116178
2015-01-01,2994327
2015-02-01,3272353
2015-03-01,2976422
2015-04-01,3661073
2015-05-01,3306682
2015-06-01,3303581
2015-07-01,3191588
2015-08-01,3200726
2015-09-01,3212460
2015-10-01,3924284
2015-11-01,4122945
2015-12-01,6626060
2016-01-01,3188149
2016-02-01,3728751
2016-03-01,4223394
2016-04-01,3723614
2016-05-01,3291608
2016-06-01,3332408
2016-07-01,3071198
2016-08-01,2981948
2016-09-01,3168595
2016-10-01,3024358
2016-11-01,3266811
2016-12-01,1569227
2017-01-01,80207
