2014-02-01,132
2014-03-01,28858
2014-04-01,21727
2014-05-01,27290
2014-06-01,31827
2014-07-01,145978
2014-08-01,122669
2014-09-01,42238
2014-10-01,48327
2014-11-01,52964
2014-12-01,52731
2015-01-01,58155
2015-02-01,45831
2015-03-01,46445
2015-04-01,62153
2015-05-01,135994
2015-06-01,78959
2015-07-01,81690
2015-08-01,130929
2015-09-01,166456
2015-10-01,193949
2015-11-01,171613
2015-12-01,218468
2016-01-01,160257
2016-02-01,167182
2016-03-01,178780
2016-04-01,203778
2016-05-01,210180
2016-06-01,575364
2016-07-01,2026844
2016-08-01,160503
2016-09-01,180931
2016-10-01,185036
2016-11-01,257321
2016-12-01,108017
2017-01-01,6120
