2014-02-01,11967
2014-03-01,18267
2014-04-01,16960
2014-05-01,17714
2014-06-01,20566
2014-07-01,23985
2014-08-01,20033
2014-09-01,12647
2014-10-01,11077
2014-11-01,10016
2014-12-01,15893
2015-01-01,14867
2015-02-01,14639
2015-03-01,11347
2015-04-01,9996
2015-05-01,13314
2015-06-01,11221
2015-07-01,11664
2015-08-01,10694
2015-09-01,10515
2015-10-01,12165
2015-11-01,7496
2015-12-01,5175
2016-01-01,58
2016-02-01,4256
2016-03-01,4415
2016-04-01,4126
2016-05-01,3669
2016-06-01,5110
2016-07-01,4404
2016-08-01,4718
2016-09-01,3617
2016-10-01,3240
2016-11-01,3680
2016-12-01,7242
2017-01-01,11734
