2014-02-01,863
2014-03-01,577
2014-04-01,516
2014-05-01,452
2014-06-01,539
2014-07-01,500
2014-08-01,513
2014-09-01,406
2014-10-01,1342
2014-11-01,3151
2014-12-01,3384
2015-01-01,2413
2015-02-01,2959
2015-03-01,3357
2015-04-01,3309
2015-05-01,3304
2015-06-01,3744
2015-07-01,4216
2015-08-01,2529
2015-09-01,719
2015-10-01,928
2015-11-01,1132
2015-12-01,1157
2016-01-01,394
2016-02-01,1090
2016-03-01,1036
2016-04-01,872
2016-05-01,998
2016-06-01,1030
2016-07-01,1092
2016-08-01,1105
2016-09-01,1086
2016-10-01,1002
2016-11-01,917
2016-12-01,1089
2017-01-01,984
