2014-02-01,3234668
2014-03-01,3180355
2014-04-01,3679919
2014-05-01,3557799
2014-06-01,3309214
2014-07-01,3165308
2014-08-01,3259548
2014-09-01,3172790
2014-10-01,3336653
2014-11-01,3183532
2014-12-01,3112120
2015-01-01,2989172
2015-02-01,3266917
2015-03-01,2971418
2015-04-01,3656613
2015-05-01,3301172
2015-06-01,3298350
2015-07-01,3184396
2015-08-01,3191383
2015-09-01,3207006
2015-10-01,3914840
2015-11-01,4116636
2015-12-01,6618278
2016-01-01,3181018
2016-02-01,3716138
2016-03-01,4217643
2016-04-01,3718025
2016-05-01,3284877
2016-06-01,3326738
2016-07-01,3063183
2016-08-01,2972443
2016-09-01,3160857
2016-10-01,3016690
2016-11-01,3241088
