2014-02-01,0
2014-03-01,0
2014-04-01,0
2014-05-01,0
2014-06-01,2
2014-07-01,0
2014-08-01,0
2014-09-01,1
2014-10-01,1
2014-11-01,1
2014-12-01,4
2015-01-01,70
2015-02-01,10
2015-03-01,14
2015-04-01,15
2015-05-01,16
2015-06-01,35
2015-07-01,17
2015-08-01,32
2015-09-01,27
2015-10-01,29
2015-11-01,28
2015-12-01,46
2016-01-01,2
2016-02-01,69
2016-03-01,78
2016-04-01,99
2016-05-01,121
2016-06-01,245
2016-07-01,309
2016-08-01,246
2016-09-01,212
2016-10-01,205
2016-11-01,111
2016-12-01,200
2017-01-01,162
