2014-02-01,252
2014-03-01,654
2014-04-01,998
2014-05-01,980
2014-06-01,1248
2014-07-01,1213
2014-08-01,1275
2014-09-01,952
2014-10-01,459
2014-11-01,706
2014-12-01,1323
2015-01-01,1523
2015-02-01,1525
2015-03-01,1094
2015-04-01,1728
2015-05-01,1468
2015-06-01,1862
2015-07-01,1317
2015-08-01,1510
2015-09-01,1424
2015-10-01,1529
2015-11-01,1065
2015-12-01,1264
2016-01-01,38
2016-02-01,2075
2016-03-01,1868
2016-04-01,1590
2016-05-01,1701
2016-06-01,2486
2016-07-01,3352
2016-08-01,1652
2016-09-01,1653
2016-10-01,1705
2016-11-01,1006
2016-12-01,1792
2017-01-01,1111
