2014-02-01,839828
2014-03-01,776455
2014-04-01,940309
2014-05-01,1038655
2014-06-01,838256
2014-07-01,751781
2014-08-01,761015
2014-09-01,759525
2014-10-01,778151
2014-11-01,755171
2014-12-01,738729
2015-01-01,707017
2015-02-01,777005
2015-03-01,694495
2015-04-01,874250
2015-05-01,824404
2015-06-01,817355
2015-07-01,796276
2015-08-01,807270
2015-09-01,765190
2015-10-01,959665
2015-11-01,911135
2015-12-01,1404757
2016-01-01,764536
2016-02-01,884872
2016-03-01,833673
2016-04-01,853272
2016-05-01,856933
2016-06-01,833797
2016-07-01,770635
2016-08-01,748099
2016-09-01,814588
2016-10-01,698384
2016-11-01,789588
2016-12-01,427820
2017-01-01,23393
